model_type,features,features_text,n_features,MAE_train,RMSE_train,R2_train,MAE_test,RMSE_test,R2_test,sMAPE_test,AIC_train,BIC_train,adj_R2_train
sklearn_linear_regression,"['pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1']",pct_amb_fill_25_40 + RE_ponderado_lag3 + mat_eq_lag1,3,2.0897712505986115,2.6289472961417615,0.10962529515694841,2.1114287441563344,2.9172402034275056,-0.8539630496295583,31.132984401326784,,,
sklearn_linear_regression,"['pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1', 'mes']",pct_amb_fill_25_40 + RE_ponderado_lag3 + mat_eq_lag1 + mes,4,2.0893722072216976,2.6286453233243376,0.10982982836826438,2.1141889114066,2.904327902144442,-0.8375873325120335,31.173212616039,,,
statsmodels_ols,"['pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1', 'mes']",pct_amb_fill_25_40 + RE_ponderado_lag3 + mat_eq_lag1 + mes,4,2.0893722072216843,2.6286453233243376,0.10982982836826427,2.114188911406648,2.904327902144486,-0.8375873325120893,31.173212616039848,482.31061777967705,495.28621703035,0.07195024659670102
sklearn_linear_regression,"['pct_amb_fill_25_40', 'RE_ponderado_lag1']",pct_amb_fill_25_40 + RE_ponderado_lag1,2,2.071014227919533,2.6891481601344087,0.068380618178143,2.1147856783938743,2.7256889193654468,-0.6184872084096735,31.658218269105205,,,
statsmodels_ols,"['pct_amb_fill_25_40', 'RE_ponderado_lag1']",pct_amb_fill_25_40 + RE_ponderado_lag1,2,2.0710142279195156,2.6891481601344087,0.068380618178143,2.114785678393988,2.7256889193655924,-0.6184872084098465,31.65821826910723,482.8162754994856,490.60163504988935,0.04897188105685424
statsmodels_ols,"['pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mes']",pct_amb_fill_25_40 + RE_ponderado_lag1 + mes,3,2.0709749324875153,2.689147685145741,0.06838094728504474,2.1149781003906387,2.7254872290950574,-0.6182476938832853,31.661918507696953,484.8162405264165,495.19671992695487,0.03896139825194078
sklearn_linear_regression,"['pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mes']",pct_amb_fill_25_40 + RE_ponderado_lag1 + mes,3,2.070974932487501,2.689147685145741,0.06838094728504474,2.1149781003907093,2.7254872290951497,-0.6182476938833945,31.661918507698218,,,
sklearn_linear_regression,"['pct_amb_fill_25_40', 'RE_ponderado_lag2']",pct_amb_fill_25_40 + RE_ponderado_lag2,2,2.088658161151301,2.6554751894157516,0.091565644400459,2.138342853268723,2.7802173013554787,-0.6838917814855441,32.0252628418429,,,
statsmodels_ols,"['pct_amb_fill_25_40', 'RE_ponderado_lag2']",pct_amb_fill_25_40 + RE_ponderado_lag2,2,2.088658161151277,2.6554751894157516,0.09156564440045878,2.138342853268871,2.780217301355615,-0.6838917814857093,32.02526284184567,480.32130588771315,488.1066654381169,0.07263992865880176
statsmodels_ols,"['pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1']",pct_amb_fill_25_40 + RE_ponderado_lag2 + mat_eq_lag1,3,2.095422459753251,2.6334922342843305,0.10654406493244228,2.1391769363305673,2.8099275124511798,-0.7200731917067813,31.58429755334962,480.67537017581844,491.0558495763568,0.07832966698294064
sklearn_linear_regression,"['pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1']",pct_amb_fill_25_40 + RE_ponderado_lag2 + mat_eq_lag1,3,2.0954224597532423,2.6334922342843305,0.1065440649324424,2.1391769363306232,2.8099275124512233,-0.7200731917068341,31.584297553350666,,,
statsmodels_ols,"['pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mes']",pct_amb_fill_25_40 + RE_ponderado_lag2 + mes,3,2.0895714373989662,2.655323194308874,0.09166963605201128,2.1394575412063785,2.786429553454297,-0.6914253273440731,32.06523933101477,482.30997236344973,492.6904517639881,0.06298551929575891
sklearn_linear_regression,"['pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mes']",pct_amb_fill_25_40 + RE_ponderado_lag2 + mes,3,2.0895714373989636,2.655323194308874,0.09166963605201128,2.1394575412063985,2.7864295534543144,-0.6914253273440942,32.06523933101516,,,
sklearn_linear_regression,"['pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1', 'mes']",pct_amb_fill_25_40 + RE_ponderado_lag2 + mat_eq_lag1 + mes,4,2.095430061935396,2.633326716813323,0.10665637049964627,2.1403355681625165,2.818122442839328,-0.730120735469582,31.62477795994546,,,
statsmodels_ols,"['pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1', 'mes']",pct_amb_fill_25_40 + RE_ponderado_lag2 + mat_eq_lag1 + mes,4,2.0954300619353954,2.633326716813323,0.10665637049964638,2.140335568162523,2.8181224428393317,-0.7301207354695864,31.624777959945593,482.6629252979617,495.6385245486346,0.0686417479677165
statsmodels_ols,"['pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1']",pct_amb_fill_25_40 + RE_ponderado_lag1 + mat_eq_lag1,3,2.098338581862689,2.6637815785042673,0.0858735475706296,2.1553074182134355,2.76702968486369,-0.6679550041116826,32.04826870838334,482.93968790915835,493.3201673096967,0.05700639644128069
sklearn_linear_regression,"['pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1']",pct_amb_fill_25_40 + RE_ponderado_lag1 + mat_eq_lag1,3,2.0983385818626803,2.663781578504267,0.0858735475706297,2.1553074182134737,2.7670296848637284,-0.6679550041117288,32.04826870838404,,,
sklearn_linear_regression,"['pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1', 'mes']",pct_amb_fill_25_40 + RE_ponderado_lag1 + mat_eq_lag1 + mes,4,2.0984057928602016,2.663781146074367,0.08587384436341572,2.155490113035629,2.766733542007224,-0.6675979956348419,32.05142780627277,,,
statsmodels_ols,"['pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1', 'mes']",pct_amb_fill_25_40 + RE_ponderado_lag1 + mat_eq_lag1 + mes,4,2.0984057928601993,2.663781146074368,0.0858738443634155,2.1554901130356376,2.7667335420072297,-0.6675979956348495,32.05142780627293,484.93965576646025,497.9152550171332,0.046974859017177795
sklearn_linear_regression,"['mat_eq_lag1', 'mes']",mat_eq_lag1 + mes,2,2.1708041900446795,2.746385053284108,0.028300659986134957,2.214868130700939,2.850717708944355,-0.7703744012153291,33.05189959295746,,,
statsmodels_ols,"['mat_eq_lag1', 'mes']",mat_eq_lag1 + mes,2,2.1708041900446795,2.7463850532841074,0.02830065998613518,2.2148681307009395,2.8507177089443556,-0.7703744012153295,33.051899592957476,486.9863627033524,494.7717222537562,0.008056923735846544
sklearn_linear_regression,"['pct_amb_fill_25_40', 'mes']",pct_amb_fill_25_40 + mes,2,2.1119916924740973,2.736504512385951,0.03527975760173108,2.3056365617583077,2.9713247671746026,-0.9233438804552936,35.09047104411536,,,
statsmodels_ols,"['pct_amb_fill_25_40', 'mes']",pct_amb_fill_25_40 + mes,2,2.111991692474094,2.736504512385951,0.0352797576017313,2.3056365617583197,2.971324767174616,-0.9233438804553109,35.09047104411561,486.2727429259995,494.0581024764033,0.015181419218434189
sklearn_linear_regression,"['pct_amb_fill_25_40', 'mat_eq_lag1']",pct_amb_fill_25_40 + mat_eq_lag1,2,2.132679783879951,2.6969544133950927,0.0629640238445297,2.31332813592821,2.969520911489098,-0.921009311238157,34.5280092034566,,,
statsmodels_ols,"['pct_amb_fill_25_40', 'mat_eq_lag1']",pct_amb_fill_25_40 + mat_eq_lag1,2,2.132679783879948,2.6969544133950922,0.06296402384453004,2.3133281359282236,2.969520911489112,-0.9210093112381748,34.52800920345687,483.3902115531547,491.17557110355847,0.04344244100795769
sklearn_linear_regression,"['pct_amb_fill_25_40', 'mat_eq_lag1', 'mes']",pct_amb_fill_25_40 + mat_eq_lag1 + mes,3,2.131559110539358,2.695620391736531,0.06389078562018669,2.317055557791336,2.9470858671152804,-0.8920921049178312,34.61055248251482,,,
statsmodels_ols,"['pct_amb_fill_25_40', 'mat_eq_lag1', 'mes']",pct_amb_fill_25_40 + mat_eq_lag1 + mes,3,2.1315591105393468,2.695620391736531,0.06389078562018646,2.317055557791378,2.947085867115318,-0.8920921049178798,34.610552482515615,485.2922485935934,495.6727279941318,0.03432944200819221
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag2']",pct_indef_25_40 + RE_ponderado_lag2,2,1.877601087505521,2.3859134363210903,0.2666379710467517,3.3010305754659726,3.7370626046276523,-2.0424079046340586,42.006037010722245,,,
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag2']",pct_indef_25_40 + RE_ponderado_lag2,2,1.877601087505522,2.3859134363210903,0.2666379710467517,3.3010305754659797,3.737062604627663,-2.042407904634076,42.006037010722316,459.1270741252932,466.91243367569695,0.25135959544355935
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag3']",pct_indef_25_40 + RE_ponderado_lag3,2,1.9048739182071739,2.3844211353837212,0.26755506600429146,3.30144413140621,3.768310034049649,-2.093498768912612,41.97065792172994,459.00319367590487,466.78855322630864,0.2522957965460476
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag3']",pct_indef_25_40 + RE_ponderado_lag3,2,1.9048739182071763,2.3844211353837212,0.2675550660042916,3.3014441314062246,3.768310034049664,-2.0934987689126365,41.97065792173007,,,
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag3', 'mes']",pct_indef_25_40 + RE_ponderado_lag3 + mes,3,1.9047545500571463,2.3844148646363297,0.26755891848743873,3.302143444658082,3.7684880807423604,-2.093791101672734,41.97747174969695,461.0026729584872,471.3831523590256,0.24442920012388414
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag3', 'mes']",pct_indef_25_40 + RE_ponderado_lag3 + mes,3,1.904754550057152,2.3844148646363297,0.26755891848743873,3.3021434446581215,3.7684880807423995,-2.0937911016727986,41.97747174969731,,,
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag2', 'mes']",pct_indef_25_40 + RE_ponderado_lag2 + mes,3,1.8794824101644885,2.3852307354547513,0.2670575967171013,3.307716973248486,3.736391369951381,-2.041315075051983,42.069622101502304,461.07041066361984,471.4508900641582,0.24391204713974646
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag2', 'mes']",pct_indef_25_40 + RE_ponderado_lag2 + mes,3,1.8794824101644931,2.3852307354547513,0.2670575967171013,3.3077169732485037,3.7363913699514026,-2.041315075052018,42.06962210150246,,,
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag1']",pct_indef_25_40 + RE_ponderado_lag1,2,1.873401428923711,2.405915268625647,0.25429044017511315,3.30840358334901,3.7378335795178694,-2.043663362358531,42.058490687095876,,,
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag1']",pct_indef_25_40 + RE_ponderado_lag1,2,1.8734014289237173,2.405915268625647,0.25429044017511315,3.308403583349065,3.7378335795179254,-2.043663362358622,42.05849068709637,460.78004882101453,468.5654083714183,0.23875482434542816
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag1', 'mes']",pct_indef_25_40 + RE_ponderado_lag1 + mes,3,1.8727741738210166,2.405698440938921,0.25442484490244466,3.311592204461347,3.7359408835575225,-2.040581753334712,42.09294623983927,462.76220371349257,473.14268311403094,0.23088036632041653
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag1', 'mes']",pct_indef_25_40 + RE_ponderado_lag1 + mes,3,1.8727741738210164,2.405698440938921,0.25442484490244466,3.3115922044613506,3.735940883557525,-2.040581753334716,42.0929462398393,,,
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1']",pct_indef_25_40 + RE_ponderado_lag2 + mat_eq_lag1,3,1.8826802655701387,2.380541876901653,0.2699363835190689,3.315479635614531,3.7554851349603697,-2.072478047610423,42.129856377729205,460.6808015200098,471.0612809205482,0.24688174299861843
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1']",pct_indef_25_40 + RE_ponderado_lag2 + mat_eq_lag1,3,1.8826802655701411,2.380541876901653,0.2699363835190688,3.3154796356145333,3.7554851349603715,-2.0724780476104256,42.12985637772922,,,
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + RE_ponderado_lag2 + mat_eq_lag1 + mes,4,1.8840262484390562,2.379984508139578,0.2702782107488859,3.3213554595011137,3.753160087532561,-2.068674839459895,42.18921180359276,,,
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + RE_ponderado_lag2 + mat_eq_lag1 + mes,4,1.884026248439055,2.379984508139578,0.2702782107488859,3.3213554595011403,3.7531600875325974,-2.0686748394599546,42.189211803593025,462.6344373130003,475.61003656367325,0.2392262197169236
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1']",pct_indef_25_40 + RE_ponderado_lag1 + mat_eq_lag1,3,1.8712618829030485,2.4013009696984535,0.25714808623955854,3.350727053334021,3.754515982443246,-2.0708924651840372,42.45972036836634,,,
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1']",pct_indef_25_40 + RE_ponderado_lag1 + mat_eq_lag1,3,1.8712618829030478,2.401300969698453,0.25714808623955865,3.350727053334024,3.754515982443249,-2.070892465184042,42.45972036836634,462.3999404910036,472.78041989154195,0.23368960475238676
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + RE_ponderado_lag3 + mat_eq_lag1 + mes,4,1.8976921737284862,2.378149287410913,0.2714031627948438,3.3517357316536405,3.78860801275835,-2.1269147486617173,42.445106624531405,,,
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + RE_ponderado_lag3 + mat_eq_lag1 + mes,4,1.897692173728488,2.378149287410913,0.2714031627948438,3.3517357316536507,3.78860801275836,-2.1269147486617337,42.44510662453149,462.4816993960319,475.4572986467048,0.24039904206270957
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1']",pct_indef_25_40 + RE_ponderado_lag3 + mat_eq_lag1,3,1.8977148046457355,2.3781514868614972,0.27140181509687666,3.3521020802398547,3.7885986418643722,-2.1268992802098476,42.44890089724829,460.481882517847,470.8623619183854,0.24839345136309376
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1']",pct_indef_25_40 + RE_ponderado_lag3 + mat_eq_lag1,3,1.8977148046457406,2.3781514868614972,0.27140181509687644,3.352102080239883,3.7885986418644015,-2.126899280209896,42.448900897248535,,,
sklearn_linear_regression,"['pct_indef_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + RE_ponderado_lag1 + mat_eq_lag1 + mes,4,1.870499517607501,2.4011422871739208,0.2572462611236972,3.353205481316389,3.7520352553263616,-2.0668357348329947,42.48864027369287,,,
statsmodels_ols,"['pct_indef_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + RE_ponderado_lag1 + mat_eq_lag1 + mes,4,1.8704995176075037,2.4011422871739208,0.2572462611236972,3.353205481316412,3.7520352553263985,-2.0668357348330546,42.48864027369307,464.38685584296576,477.3624550936387,0.22563971904385427
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2 + mes,4,1.8362200018976025,2.319741006722815,0.30675291284817663,3.372072771250656,3.8686119317033656,-2.260371047724334,42.58300719347652,457.55802736835756,470.5336266190305,0.2772530367991628
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2 + mes,4,1.836220001897595,2.319741006722815,0.30675291284817663,3.3720727712506697,3.868611931703374,-2.2603710477243486,42.58300719347663,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2,3,1.834778203414644,2.3208253838407322,0.30610463618348005,3.3752892145959876,3.864553341355733,-2.2535336758020303,42.61593519006995,455.65056205278415,466.03104145332253,0.2841921510103267
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2,3,1.834778203414677,2.3208253838407322,0.30610463618348005,3.375289214596138,3.864553341355919,-2.2535336758023443,42.615935190071276,,,
sklearn_linear_regression,"['pct_indef_25_40', 'mes']",pct_indef_25_40 + mes,2,1.915508262534279,2.430351892780818,0.23906532638637967,3.3887837110320334,3.8437491248023448,-2.218598188344406,42.78203034794952,,,
statsmodels_ols,"['pct_indef_25_40', 'mes']",pct_indef_25_40 + mes,2,1.9155082625342779,2.430351892780818,0.23906532638637967,3.3887837110320373,3.8437491248023465,-2.218598188344409,42.782030347949586,462.78096919953924,470.566328749943,0.2232125206860961
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3 + mes,4,1.8572241711123423,2.3134954526229436,0.3104808149071645,3.4116231479365564,3.902715978916702,-2.318108530975657,42.92176528409908,457.0242232028951,469.999822453568,0.2811395729883204
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3 + mes,4,1.8572241711123436,2.3134954526229436,0.3104808149071645,3.4116231479365573,3.9027159789167034,-2.3181085309756586,42.9217652840991,,,
statsmodels_ols,"['pct_indef_25_40', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + mat_eq_lag1 + mes,3,1.9141542374895812,2.4287829108650767,0.24004749474645248,3.416289531388292,3.8590855176820766,-2.2443335629643695,43.03286853724635,464.6531034610213,475.0335828615597,0.21604899458055082
sklearn_linear_regression,"['pct_indef_25_40', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + mat_eq_lag1 + mes,3,1.9141542374895817,2.4287829108650776,0.24004749474645226,3.4162895313883,3.859085517682085,-2.244333562964384,43.03286853724642,,,
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2 + mat_eq_lag1 + mes,5,1.82954103262279,2.3141941813463682,0.31006425077277233,3.4163839324351257,3.8881876446374277,-2.2934503889383393,43.00081137065579,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2 + mat_eq_lag1 + mes,5,1.8295410326227939,2.3141941813463682,0.3100642507727721,3.416383932435142,3.888187644637445,-2.293450388938369,43.000811370655946,459.0840147184167,474.65473381922425,0.2729709309218459
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2 + mat_eq_lag1,4,1.828517983778589,2.3154581332176036,0.3093103955151142,3.418331401591578,3.881304470053619,-2.281800062096635,43.02703506482337,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2 + mat_eq_lag1,4,1.8285179837785892,2.3154581332176036,0.3093103955151142,3.418331401591589,3.8813044700536303,-2.2818000620966545,43.02703506482349,457.1921275786136,470.16772682928655,0.2799193485157573
statsmodels_ols,"['pct_indef_25_40', 'mat_eq_lag1']",pct_indef_25_40 + mat_eq_lag1,2,1.913706804761783,2.42910108835664,0.23984836981109703,3.421130638920006,3.8574585558648344,-2.2415985657031867,43.08836700909659,462.67904032712585,470.4643998775296,0.2240118775154949
sklearn_linear_regression,"['pct_indef_25_40', 'mat_eq_lag1']",pct_indef_25_40 + mat_eq_lag1,2,1.9137068047617842,2.42910108835664,0.2398483698110968,3.4211306389200136,3.8574585558648424,-2.2415985657032005,43.088367009096665,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3,3,1.852416200837371,2.3165552684227304,0.30865570053297076,3.421622634272859,3.902022214209302,-2.316928951420958,43.02407164212779,455.28592384207025,465.6664032426086,0.2868237752866435
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3,3,1.8524162008373901,2.3165552684227304,0.30865570053297076,3.421622634273021,3.902022214209465,-2.316928951421235,43.02407164212925,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1 + mes,4,1.8656767177528721,2.339140532792552,0.29510945856879267,3.42922048992042,3.880231065282414,-2.2799850987218075,43.12736923904967,459.2069760825543,472.18257533322725,0.26511411638023064
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1 + mes,4,1.8656767177528684,2.339140532792552,0.29510945856879267,3.429220489920445,3.8802310652824237,-2.2799850987218235,43.12736923904991,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1,3,1.8645569816993883,2.3412263359574728,0.2938518013945546,3.433916349471899,3.8697890451215966,-2.262355434088011,43.19027444567376,457.38345329708727,467.76393269762565,0.2715523845964878
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1,3,1.8645569816994088,2.3412263359574728,0.2938518013945546,3.433916349472099,3.8697890451217956,-2.2623554340883465,43.190274445675556,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3 + mat_eq_lag1 + mes,5,1.846102360137914,2.3065751508560464,0.3145997286694835,3.4633151490422414,3.9266668544697425,-2.358959806141486,43.396657712064666,458.43106310115354,474.0017822019611,0.2777502517162299
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3 + mat_eq_lag1 + mes,5,1.8461023601379163,2.3065751508560464,0.3145997286694835,3.4633151490422827,3.9266668544697816,-2.358959806141553,43.39665771206504,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1 + mat_eq_lag1 + mes,5,1.860688859536135,2.3345166375994584,0.29789348842161245,3.4705033251917166,3.8980355776982174,-2.3101547024449127,43.50964126275851,460.81519229800733,476.38591139881487,0.2601458265087959
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1 + mat_eq_lag1 + mes,5,1.8606888595361386,2.334516637599459,0.29789348842161234,3.470503325191737,3.8980355776982445,-2.310154702444958,43.50964126275869,,,
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3 + mat_eq_lag1,4,1.8457781132110647,2.3101274230669064,0.31248698315205514,3.4721560595178147,3.92134696168246,-2.34986445787893,43.49750584576426,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3 + mat_eq_lag1,4,1.8457781132110684,2.310127423066906,0.31248698315205525,3.472156059517843,3.9213469616824885,-2.3498644578789785,43.497505845764515,456.73576110813633,469.71136035880926,0.2832311100946958
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1 + mat_eq_lag1,4,1.8598725479194367,2.3367974582465783,0.2965209033860525,3.474527095262934,3.8840600398442278,-2.2864616078959314,43.57378681649469,459.0085436825432,471.9841429332161,0.26658562267907604
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1']",pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1 + mat_eq_lag1,4,1.8598725479194396,2.3367974582465783,0.2965209033860525,3.4745270952629483,3.8840600398442473,-2.2864616078959643,43.57378681649484,,,
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + mes,3,1.8876653389052553,2.355037144087324,0.2854961444599581,3.4968891537708884,3.977501218193027,-2.4464924915718043,43.698143723952334,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + mes,3,1.8876653389052578,2.355037144087324,0.2854961444599581,3.496889153770905,3.977501218193045,-2.446492491571836,43.698143723952484,458.5480165310105,468.92849593154887,0.26293286481132505
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40']",pct_indef_25_40 + pct_amb_fill_25_40,2,1.8868507011083042,2.3604828179802757,0.2821879557714727,3.5132775713341253,3.970298429977419,-2.4340214062623384,43.88964612857742,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40']",pct_indef_25_40 + pct_amb_fill_25_40,2,1.8868507011083042,2.3604828179802757,0.2821879557714727,3.5132775713341267,3.970298429977419,-2.4340214062623384,43.88964612857742,457.0053336111263,464.79069316153004,0.26723353818337847
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + mat_eq_lag1 + mes,4,1.8859912090557838,2.3529601572787535,0.28675587888481735,3.5283885924004057,3.996466930761513,-2.4794383141280965,43.978039372802044,460.37331659451866,473.3489158451916,0.25640506522034145
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'mat_eq_lag1', 'mes']",pct_indef_25_40 + pct_amb_fill_25_40 + mat_eq_lag1 + mes,4,1.8859912090557887,2.3529601572787535,0.28675587888481735,3.5283885924004443,3.99646693076155,-2.4794383141281604,43.978039372802364,,,
